id,t,cen,status,num_rec,X1,X2,z1,start,stop,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
1,6.39653795495436,25.7528062583879,1,3,1.63191064770925,1.33770202536434,0.0312713409069288,0,6.39653795495436,2.47007847240193,-2.79233349999737,0.254774395483082,-0.666121594299853,0.912021190253312,0.364404688404837,1.21041917778219,-1.02680131368489,1.70572322057881,-0.25118177030245,-0.494381950369229,-0.768933887298371,0.0325797087744423,-0.428692742229844,0.410152627866261,1.25721119988387,0.842799384086618,0.0392827525675907,-0.145447104574625,-0.825808747605247,1.21960619668093,0.0944587322004727,0.610800944958646,0.456941863707429,0.102927861995882,1.94456971823985,0.835061921019951,1.49484018600525,0.386860731520397,0.589272817676429,-0.337913359058268,-1.26151193441238,-2.19497352366263,-0.200971507658608,-0.607562112668975,0.373967968761185,-0.162912247526496,1.87146239573075,-0.63658965921419,-0.995815953566545,1.49233200696032,-0.220579780737389,-0.882173905972,-0.402355205451982,-0.36799702077586,0.226610359595701,-0.0536584375215582,0.524965795169232,0.868963210374679,-0.333198845933282,-0.487267174178484,-2.28303635754579,-0.723811252325716,1.00472414389459,-1.58996899173159,0.622977849864913,-0.573184175994583,1.42956540045263,0.439911158448683,1.01352618377063,-0.867955643995257,-0.526087748297796,0.989726322554823,-0.0909156176116237,2.00103846607336,-0.154539765759493,0.209967008960041,0.309301310713175,-1.53503588939055,-1.78394121978175,0.48462638498216,-1.10421464102727,-0.196554425772781,1.83878174145614,0.74267741717616,1.26540778709135,0.587522681409977,-0.779998881838079,0.808881954205426,0.0372662235957528,0.259932793580976,-0.499390961313075,-0.208234647549742,-1.90007289438932,-0.356135870097049,-1.44957129165041,-2.05531769946138,0.362793808681589,-0.397342095093642,1.73924512224056,0.0436894421998699,-1.10725939256313,0.689893532732979,-1.28455106670098,-0.697069066516737,-0.847023543427667,-1.87612507067571,-1.31765259685054,0.135652182593283,-0.716516675007336
1,7.44482311305971,25.7528062583879,1,3,1.63191064770925,1.33770202536434,0.0312713409069288,6.39653795495436,7.44482311305971,2.47007847240193,-2.79233349999737,0.254774395483082,-0.666121594299853,0.912021190253312,0.364404688404837,1.21041917778219,-1.02680131368489,1.70572322057881,-0.25118177030245,-0.494381950369229,-0.768933887298371,0.0325797087744423,-0.428692742229844,0.410152627866261,1.25721119988387,0.842799384086618,0.0392827525675907,-0.145447104574625,-0.825808747605247,1.21960619668093,0.0944587322004727,0.610800944958646,0.456941863707429,0.102927861995882,1.94456971823985,0.835061921019951,1.49484018600525,0.386860731520397,0.589272817676429,-0.337913359058268,-1.26151193441238,-2.19497352366263,-0.200971507658608,-0.607562112668975,0.373967968761185,-0.162912247526496,1.87146239573075,-0.63658965921419,-0.995815953566545,1.49233200696032,-0.220579780737389,-0.882173905972,-0.402355205451982,-0.36799702077586,0.226610359595701,-0.0536584375215582,0.524965795169232,0.868963210374679,-0.333198845933282,-0.487267174178484,-2.28303635754579,-0.723811252325716,1.00472414389459,-1.58996899173159,0.622977849864913,-0.573184175994583,1.42956540045263,0.439911158448683,1.01352618377063,-0.867955643995257,-0.526087748297796,0.989726322554823,-0.0909156176116237,2.00103846607336,-0.154539765759493,0.209967008960041,0.309301310713175,-1.53503588939055,-1.78394121978175,0.48462638498216,-1.10421464102727,-0.196554425772781,1.83878174145614,0.74267741717616,1.26540778709135,0.587522681409977,-0.779998881838079,0.808881954205426,0.0372662235957528,0.259932793580976,-0.499390961313075,-0.208234647549742,-1.90007289438932,-0.356135870097049,-1.44957129165041,-2.05531769946138,0.362793808681589,-0.397342095093642,1.73924512224056,0.0436894421998699,-1.10725939256313,0.689893532732979,-1.28455106670098,-0.697069066516737,-0.847023543427667,-1.87612507067571,-1.31765259685054,0.135652182593283,-0.716516675007336
1,23.6301838457218,25.7528062583879,1,3,1.63191064770925,1.33770202536434,0.0312713409069288,7.44482311305971,23.6301838457218,2.47007847240193,-2.79233349999737,0.254774395483082,-0.666121594299853,0.912021190253312,0.364404688404837,1.21041917778219,-1.02680131368489,1.70572322057881,-0.25118177030245,-0.494381950369229,-0.768933887298371,0.0325797087744423,-0.428692742229844,0.410152627866261,1.25721119988387,0.842799384086618,0.0392827525675907,-0.145447104574625,-0.825808747605247,1.21960619668093,0.0944587322004727,0.610800944958646,0.456941863707429,0.102927861995882,1.94456971823985,0.835061921019951,1.49484018600525,0.386860731520397,0.589272817676429,-0.337913359058268,-1.26151193441238,-2.19497352366263,-0.200971507658608,-0.607562112668975,0.373967968761185,-0.162912247526496,1.87146239573075,-0.63658965921419,-0.995815953566545,1.49233200696032,-0.220579780737389,-0.882173905972,-0.402355205451982,-0.36799702077586,0.226610359595701,-0.0536584375215582,0.524965795169232,0.868963210374679,-0.333198845933282,-0.487267174178484,-2.28303635754579,-0.723811252325716,1.00472414389459,-1.58996899173159,0.622977849864913,-0.573184175994583,1.42956540045263,0.439911158448683,1.01352618377063,-0.867955643995257,-0.526087748297796,0.989726322554823,-0.0909156176116237,2.00103846607336,-0.154539765759493,0.209967008960041,0.309301310713175,-1.53503588939055,-1.78394121978175,0.48462638498216,-1.10421464102727,-0.196554425772781,1.83878174145614,0.74267741717616,1.26540778709135,0.587522681409977,-0.779998881838079,0.808881954205426,0.0372662235957528,0.259932793580976,-0.499390961313075,-0.208234647549742,-1.90007289438932,-0.356135870097049,-1.44957129165041,-2.05531769946138,0.362793808681589,-0.397342095093642,1.73924512224056,0.0436894421998699,-1.10725939256313,0.689893532732979,-1.28455106670098,-0.697069066516737,-0.847023543427667,-1.87612507067571,-1.31765259685054,0.135652182593283,-0.716516675007336
1,25.7528062583879,25.7528062583879,0,3,1.63191064770925,1.33770202536434,0.0312713409069288,23.6301838457218,25.7528062583879,2.47007847240193,-2.79233349999737,0.254774395483082,-0.666121594299853,0.912021190253312,0.364404688404837,1.21041917778219,-1.02680131368489,1.70572322057881,-0.25118177030245,-0.494381950369229,-0.768933887298371,0.0325797087744423,-0.428692742229844,0.410152627866261,1.25721119988387,0.842799384086618,0.0392827525675907,-0.145447104574625,-0.825808747605247,1.21960619668093,0.0944587322004727,0.610800944958646,0.456941863707429,0.102927861995882,1.94456971823985,0.835061921019951,1.49484018600525,0.386860731520397,0.589272817676429,-0.337913359058268,-1.26151193441238,-2.19497352366263,-0.200971507658608,-0.607562112668975,0.373967968761185,-0.162912247526496,1.87146239573075,-0.63658965921419,-0.995815953566545,1.49233200696032,-0.220579780737389,-0.882173905972,-0.402355205451982,-0.36799702077586,0.226610359595701,-0.0536584375215582,0.524965795169232,0.868963210374679,-0.333198845933282,-0.487267174178484,-2.28303635754579,-0.723811252325716,1.00472414389459,-1.58996899173159,0.622977849864913,-0.573184175994583,1.42956540045263,0.439911158448683,1.01352618377063,-0.867955643995257,-0.526087748297796,0.989726322554823,-0.0909156176116237,2.00103846607336,-0.154539765759493,0.209967008960041,0.309301310713175,-1.53503588939055,-1.78394121978175,0.48462638498216,-1.10421464102727,-0.196554425772781,1.83878174145614,0.74267741717616,1.26540778709135,0.587522681409977,-0.779998881838079,0.808881954205426,0.0372662235957528,0.259932793580976,-0.499390961313075,-0.208234647549742,-1.90007289438932,-0.356135870097049,-1.44957129165041,-2.05531769946138,0.362793808681589,-0.397342095093642,1.73924512224056,0.0436894421998699,-1.10725939256313,0.689893532732979,-1.28455106670098,-0.697069066516737,-0.847023543427667,-1.87612507067571,-1.31765259685054,0.135652182593283,-0.716516675007336
2,17.6784743976987,22.6315308967605,1,2,0.501190977540888,1.179878775988,0.554944417812893,0,17.6784743976987,0.118940839407375,1.13407609519841,-0.974166759702214,1.5344702168572,-1.13719906908666,0.320995005309931,1.23231669283282,0.00272995822909419,2.11086648586345,0.201763386972986,-0.623166342001676,-0.0567399147451354,0.677900581838251,-1.29352423865467,0.909515223370121,0.249112390167598,-1.44977743227647,0.921465062868991,1.01185594692961,0.244667076525334,0.965440196439017,-0.0294083558614177,-1.34499598716724,0.444030935556774,1.15953904036237,-1.13056825555007,1.51827422856178,-1.61291121485006,0.126141275208512,-0.299347908844269,0.417694917175499,0.452982860665305,-1.53888754624465,2.08339733876486,-1.34943943572992,2.27093446990893,-0.0486623789540979,-0.247981536104532,-0.756768600886011,-0.717296654601161,1.04882946384701,0.981015707371819,1.3358727553487,-1.38134058149679,-1.3518067160833,-0.185926109180695,-0.43651406782547,2.09153700872733,0.903995503553887,0.738914709347211,0.733750127804591,-0.93427447108976,0.786291756125906,0.466999530165756,-0.334365284646156,1.8825223997266,0.454771144393229,1.51585100835683,-0.967852750372654,0.0191182722674694,0.529144129198415,-0.0201112629392427,1.60461499907188,-0.786851751581049,1.83598197613533,1.17746512528577,-0.121193313248878,0.476964902545187,-0.784305639190556,0.358460407734379,-0.397044020303977,0.16824035442017,1.01895002234645,-0.0402516112229187,-1.11627719090163,-0.295676038677769,1.97778098393414,0.471215804331938,0.853490076526585,0.441036447712528,0.74068467149736,-0.322655529228625,0.95064359972259,2.79588370179879,-2.03363986863876,1.66827251352818,1.88449445849679,-0.85379812310911,0.481604694676863,-0.0845946791334794,-0.64855836901016,-0.836303456250005,-1.35062612643659,0.75066223798449,-0.0166843971474451,-1.86899230863779,1.59971254878237,0.167625687071771,0.271821028208049,0.350059250227938
2,17.9879961903461,22.6315308967605,1,2,0.501190977540888,1.179878775988,0.554944417812893,17.6784743976987,17.9879961903461,0.118940839407375,1.13407609519841,-0.974166759702214,1.5344702168572,-1.13719906908666,0.320995005309931,1.23231669283282,0.00272995822909419,2.11086648586345,0.201763386972986,-0.623166342001676,-0.0567399147451354,0.677900581838251,-1.29352423865467,0.909515223370121,0.249112390167598,-1.44977743227647,0.921465062868991,1.01185594692961,0.244667076525334,0.965440196439017,-0.0294083558614177,-1.34499598716724,0.444030935556774,1.15953904036237,-1.13056825555007,1.51827422856178,-1.61291121485006,0.126141275208512,-0.299347908844269,0.417694917175499,0.452982860665305,-1.53888754624465,2.08339733876486,-1.34943943572992,2.27093446990893,-0.0486623789540979,-0.247981536104532,-0.756768600886011,-0.717296654601161,1.04882946384701,0.981015707371819,1.3358727553487,-1.38134058149679,-1.3518067160833,-0.185926109180695,-0.43651406782547,2.09153700872733,0.903995503553887,0.738914709347211,0.733750127804591,-0.93427447108976,0.786291756125906,0.466999530165756,-0.334365284646156,1.8825223997266,0.454771144393229,1.51585100835683,-0.967852750372654,0.0191182722674694,0.529144129198415,-0.0201112629392427,1.60461499907188,-0.786851751581049,1.83598197613533,1.17746512528577,-0.121193313248878,0.476964902545187,-0.784305639190556,0.358460407734379,-0.397044020303977,0.16824035442017,1.01895002234645,-0.0402516112229187,-1.11627719090163,-0.295676038677769,1.97778098393414,0.471215804331938,0.853490076526585,0.441036447712528,0.74068467149736,-0.322655529228625,0.95064359972259,2.79588370179879,-2.03363986863876,1.66827251352818,1.88449445849679,-0.85379812310911,0.481604694676863,-0.0845946791334794,-0.64855836901016,-0.836303456250005,-1.35062612643659,0.75066223798449,-0.0166843971474451,-1.86899230863779,1.59971254878237,0.167625687071771,0.271821028208049,0.350059250227938
2,22.6315308967605,22.6315308967605,0,2,0.501190977540888,1.179878775988,0.554944417812893,17.9879961903461,22.6315308967605,0.118940839407375,1.13407609519841,-0.974166759702214,1.5344702168572,-1.13719906908666,0.320995005309931,1.23231669283282,0.00272995822909419,2.11086648586345,0.201763386972986,-0.623166342001676,-0.0567399147451354,0.677900581838251,-1.29352423865467,0.909515223370121,0.249112390167598,-1.44977743227647,0.921465062868991,1.01185594692961,0.244667076525334,0.965440196439017,-0.0294083558614177,-1.34499598716724,0.444030935556774,1.15953904036237,-1.13056825555007,1.51827422856178,-1.61291121485006,0.126141275208512,-0.299347908844269,0.417694917175499,0.452982860665305,-1.53888754624465,2.08339733876486,-1.34943943572992,2.27093446990893,-0.0486623789540979,-0.247981536104532,-0.756768600886011,-0.717296654601161,1.04882946384701,0.981015707371819,1.3358727553487,-1.38134058149679,-1.3518067160833,-0.185926109180695,-0.43651406782547,2.09153700872733,0.903995503553887,0.738914709347211,0.733750127804591,-0.93427447108976,0.786291756125906,0.466999530165756,-0.334365284646156,1.8825223997266,0.454771144393229,1.51585100835683,-0.967852750372654,0.0191182722674694,0.529144129198415,-0.0201112629392427,1.60461499907188,-0.786851751581049,1.83598197613533,1.17746512528577,-0.121193313248878,0.476964902545187,-0.784305639190556,0.358460407734379,-0.397044020303977,0.16824035442017,1.01895002234645,-0.0402516112229187,-1.11627719090163,-0.295676038677769,1.97778098393414,0.471215804331938,0.853490076526585,0.441036447712528,0.74068467149736,-0.322655529228625,0.95064359972259,2.79588370179879,-2.03363986863876,1.66827251352818,1.88449445849679,-0.85379812310911,0.481604694676863,-0.0845946791334794,-0.64855836901016,-0.836303456250005,-1.35062612643659,0.75066223798449,-0.0166843971474451,-1.86899230863779,1.59971254878237,0.167625687071771,0.271821028208049,0.350059250227938
3,11.4472813997418,11.4472813997418,0,0,-0.661111330393401,1.17848414291934,0.0494234974081981,0,11.4472813997418,-0.0567198431653778,-0.012863578743291,0.561017763834815,-0.000277431579509013,-1.77969591886895,1.25673870525715,1.63299974626518,-0.691488150095637,0.719603131262982,1.40476581300293,0.68020480574745,0.749520544461802,1.29985494370986,-0.506964715906639,-0.759296680715093,0.715002253271539,-0.322902630500235,-0.805813437986846,-1.25264030653194,-1.52958532447684,0.342465924184557,-1.58381796631178,0.662464742944998,0.489898703496469,-0.95674729331773,0.116213957389104,1.48659150275254,0.795471873251389,-0.663751516065451,-0.33337552013792,0.0919204367970219,0.0937246335700061,-2.87877877718633,0.118299083052683,0.867532100540647,0.864224449207611,1.16810634731631,-0.208811517131365,0.934883258602076,-1.11920414251854,1.82257536604457,-0.842522547039558,-0.311991646626416,1.22281405488465,2.42657634750055,0.452281825465547,-0.845917181935082,-1.87692586075747,1.22640170869914,-0.368235317311412,-0.437189825629985,-1.24053662715464,-0.468556817595945,0.556400962055959,0.196197712821473,-0.387611392668785,-0.557033287781805,-0.540251545182667,-0.230572565758902,-0.339550029471628,-1.26553840621162,-1.35002615902889,1.99090185078063,-0.354557272420491,0.844763891536853,0.148252063076881,-1.56206039601987,1.12239438096668,1.33529390027985,1.12330159244126,-0.0880766883185175,1.04587651720241,0.17817850035266,-0.606516378471803,0.464770085270791,1.28143771528321,1.09893233940971,-1.62624336156877,-0.454766773660316,-0.366991367369517,0.173879024764827,-0.0302280179149321,-0.318979950938311,-0.282855926518734,0.478088413883427,1.81038530701922,0.252925685627732,-1.44082194841131,-1.23717057364828,-0.885444259514357,1.78984060692059,1.19825611090779,-0.658404138863785,0.129971877921572,0.249041144605814,-0.213473868439973,-0.316645918920238,-1.42517623717429,-0.754017368387642,-0.331016007288353
4,0.695574441640233,13.7022212520242,1,44,2.0805081941746,2.10041218348742,2.2753087302435,0,0.695574441640233,-0.2441581497573,-0.247280739461626,-0.420094921018463,0.268389595751094,0.31487295935902,0.172587133773965,0.331444992880196,-2.06546066001999,-1.71595494075626,1.89534946778292,0.512106272347827,0.224088922660036,0.45621951312391,1.07115395397718,-0.180730739443295,0.247517624930612,1.42063637844517,-1.05734700284372,-0.0664184915905704,-0.977187921360352,0.263737067788802,-1.76345145300408,1.84803106713802,-0.249090109814511,-0.353032289028746,0.355891816726454,-1.3042727339369,-0.23958450836887,0.627982504136595,-1.00598890053156,0.133307620774498,0.60568754445288,-0.466661023614462,0.22834700215562,-0.365730807874997,0.000774591336856352,0.500039534840337,-0.704102417749456,-1.65514779743251,-0.207278023980738,-0.511958340599028,2.02252001656524,-0.720729521785921,1.1397053578244,-1.98458129317908,0.418205224836184,-0.155085615215984,0.999948076831958,0.00996834956844523,0.330179045912917,-0.961945947612273,-0.265993192273124,-2.20952946521619,-0.662910285094333,1.52343557461127,-0.0687131478088172,2.11065893061511,-1.90487972011565,0.313677040531771,-0.726281786048456,1.38387575099931,0.324536831636115,-1.02863954692136,1.44904933499725,1.91807292461037,0.061404686438509,-0.181241252615568,-1.6405726266812,1.4530175853173,0.571181835744084,0.704833019196429,-0.810670339702446,-0.206710127720509,-0.705769061713714,2.44400315442577,-1.8270957778949,-0.0364108841849499,-0.927642872377616,0.442386616235985,-1.97276315256353,-0.449986446120725,0.382148961328023,0.760464788641553,0.338017648629399,0.194152807767338,-1.11569999829544,0.258871946151209,-0.537718332129409,-1.23370010431693,0.391894712440535,-0.0406386721607304,0.475872505429396,-0.0422442630321513,-0.420441303982789,-0.734384362309418,0.959152189302429,0.838828439299238,1.65580618773712,-0.823514039845664,-1.35338464079796
4,1.91478065505159,13.7022212520242,1,44,2.0805081941746,2.10041218348742,2.2753087302435,0.695574441640233,1.91478065505159,-0.2441581497573,-0.247280739461626,-0.420094921018463,0.268389595751094,0.31487295935902,0.172587133773965,0.331444992880196,-2.06546066001999,-1.71595494075626,1.89534946778292,0.512106272347827,0.224088922660036,0.45621951312391,1.07115395397718,-0.180730739443295,0.247517624930612,1.42063637844517,-1.05734700284372,-0.0664184915905704,-0.977187921360352,0.263737067788802,-1.76345145300408,1.84803106713802,-0.249090109814511,-0.353032289028746,0.355891816726454,-1.3042727339369,-0.23958450836887,0.627982504136595,-1.00598890053156,0.133307620774498,0.60568754445288,-0.466661023614462,0.22834700215562,-0.365730807874997,0.000774591336856352,0.500039534840337,-0.704102417749456,-1.65514779743251,-0.207278023980738,-0.511958340599028,2.02252001656524,-0.720729521785921,1.1397053578244,-1.98458129317908,0.418205224836184,-0.155085615215984,0.999948076831958,0.00996834956844523,0.330179045912917,-0.961945947612273,-0.265993192273124,-2.20952946521619,-0.662910285094333,1.52343557461127,-0.0687131478088172,2.11065893061511,-1.90487972011565,0.313677040531771,-0.726281786048456,1.38387575099931,0.324536831636115,-1.02863954692136,1.44904933499725,1.91807292461037,0.061404686438509,-0.181241252615568,-1.6405726266812,1.4530175853173,0.571181835744084,0.704833019196429,-0.810670339702446,-0.206710127720509,-0.705769061713714,2.44400315442577,-1.8270957778949,-0.0364108841849499,-0.927642872377616,0.442386616235985,-1.97276315256353,-0.449986446120725,0.382148961328023,0.760464788641553,0.338017648629399,0.194152807767338,-1.11569999829544,0.258871946151209,-0.537718332129409,-1.23370010431693,0.391894712440535,-0.0406386721607304,0.475872505429396,-0.0422442630321513,-0.420441303982789,-0.734384362309418,0.959152189302429,0.838828439299238,1.65580618773712,-0.823514039845664,-1.35338464079796
